algoritmo,n,min,max,promedio,Desviacion_estandar,Coeficiente_varicion
memo,26,8.084100045380183e-05,0.00032612900031381287,8.554609534297875e-05,1.5330433325857978e-05,0.17920669861545274
memo,29,0.00010114799988514278,0.0018307770005776547,0.00011370021271413343,4.728515671022627e-05,0.4158757101810463
memo,26,8.023999907891266e-05,0.00017955499970412347,8.310153108664511e-05,1.0152066474267316e-05,0.12216461407530926
memo,29,0.00010113900134456344,0.0002164329998777248,0.0001105436778714838,2.4548229389493057e-05,0.22206814412337908
memo,28,9.299399971496314e-05,0.00020544300059555098,0.00010357679616762716,2.5847804152525342e-05,0.24955207255777287
memo,12,1.6671001503709704e-05,5.44319991604425e-05,1.9412372118276988e-05,5.675903941225412e-06,0.29238590248749036
memo,12,1.673099905019626e-05,4.219900074531324e-05,1.717227114644767e-05,1.4466630818060474e-06,0.08424413226816015
memo,15,2.6698999135987833e-05,4.76889999845298e-05,2.7268488105442445e-05,1.64238989998254e-06,0.060230324968208994
memo,18,3.858199852402322e-05,6.430000030377414e-05,3.936358112303444e-05,2.0877634944663963e-06,0.05303794611422427
memo,11,1.4146999092190526e-05,2.7681000574375503e-05,1.4529020566286293e-05,1.2762826393507955e-06,0.08784368041382855
memo,21,5.2086999858147465e-05,0.00010884299990721047,5.30540953612382e-05,2.9567948375420647e-06,0.05573169832431684
memo,12,1.6760999642428942e-05,4.808999983652029e-05,1.723738148266786e-05,1.938792987744642e-06,0.11247607356686357
memo,15,2.6618999982019886e-05,4.680699930759147e-05,2.7114394090842965e-05,1.6741169998118704e-06,0.06174274056071387
memo,18,3.845200080832001e-05,0.00011945400001422968,3.9238635353187426e-05,3.0174137331069018e-06,0.07689904875506308
memo,10,1.1620999430306256e-05,3.160899905196857e-05,1.1879102840607415e-05,9.407734158133538e-07,0.07919566220080382
memo,12,1.6951998986769468e-05,5.8849000197369605e-05,2.6886997664851106e-05,7.300661266350016e-06,0.27153129394934417
memo,12,1.693199919827748e-05,6.122400009189732e-05,1.895830903140577e-05,5.135206966369602e-06,0.27086840697990366
memo,20,4.8070000048028305e-05,7.543100036855321e-05,4.886550867174008e-05,2.1158780245822067e-06,0.04330003067799563
memo,16,3.0917999538360164e-05,7.818599988240749e-05,3.1596854117232216e-05,2.283681248156888e-06,0.0722755891989709
memo,17,3.480499981378671e-05,7.282600017788354e-05,3.547045534849232e-05,2.263400170056514e-06,0.06381085745358835
memo,28,9.448599848838057e-05,0.00022825599990028422,9.966082796465859e-05,1.5896543250464427e-05,0.15950643372240103
memo,25,7.515000106650405e-05,0.00013324899919098243,7.66492089813522e-05,3.5430259758275847e-06,0.04622390789042009
memo,29,0.00010263100011798088,0.00021735599875682965,0.0001055417784132989,6.760238664893952e-06,0.06405272647975506
memo,19,4.367099973023869e-05,7.283600098162424e-05,4.4568335686902237e-05,2.3763641797151393e-06,0.053319562938346526
memo,25,7.515000106650405e-05,0.00011842099956993479,7.661705794651127e-05,3.086550428723952e-06,0.040285420916041544
memo,27,8.726300075068139e-05,0.0012336820000200532,0.00010713301028956658,4.4992168874733566e-05,0.4199655059922762
memo,12,1.6811998648336157e-05,4.352100040705409e-05,1.7354238452400722e-05,1.7606503728535633e-06,0.10145362342938197
memo,26,8.122200051730033e-05,0.00028894900060549844,8.916455540476403e-05,2.17150552246029e-05,0.24353909606824187
memo,13,2.004699854296632e-05,7.731400000920985e-05,2.093002897370203e-05,3.236476357159845e-06,0.15463315226301802
memo,28,9.267300083593e-05,0.0027971709987468785,0.00010514797335321731,8.302957003795187e-05,0.7896449868704135
memo,17,3.467500027909409e-05,6.157500138215255e-05,3.533836044770745e-05,1.9386257198085503e-06,0.05485896049640632
memo,17,3.429299977142364e-05,0.0014444259995798348,4.731648107265272e-05,3.3536525290754727e-05,0.7087704861073802
memo,18,3.8643000152660534e-05,8.206299935409334e-05,3.9414159905822564e-05,2.3642854087343335e-06,0.0599856857125366
memo,23,6.344800021906849e-05,0.00013390999993134756,6.494649743035042e-05,4.995410329355311e-06,0.07691577724745607
memo,14,2.343300002394244e-05,5.5283000619965605e-05,2.4008437120211167e-05,2.0109226594625514e-06,0.08375899894665298
memo,13,1.9617000361904502e-05,0.0005350279989215778,2.3296188404547675e-05,1.3164218437791883e-05,0.5650803560303488
memo,22,5.717599924537353e-05,0.00010420499893371016,5.8320437139921995e-05,3.327975336595767e-06,0.05706362125872464
memo,27,8.721300036995672e-05,0.00016150099872902501,8.89736021499923e-05,4.95392728388071e-06,0.0556786188731501
memo,23,6.368899994413368e-05,0.00012131699986639433,6.486948760050685e-05,3.399931957296019e-06,0.052411882428210425
memo,12,1.681100002315361e-05,4.0475000787409954e-05,1.731560775550971e-05,1.8212025732078603e-06,0.10517693626019947
memo,13,1.998699917749036e-05,3.396299871383235e-05,2.0384475928486078e-05,1.209793334639271e-06,0.059348758284663954
memo,12,1.6841000615386292e-05,3.658900095615536e-05,1.7246735867407533e-05,1.3709915939959132e-06,0.0794928155991987
memo,19,4.316099875723012e-05,7.027100036793854e-05,4.396359186929934e-05,2.2013223610099955e-06,0.05007148568648285
memo,23,6.360900079016574e-05,0.00011252999865973834,6.506262365957066e-05,2.893952791671967e-06,0.044479497273489814
memo,21,5.244699968898203e-05,0.00011390199870220385,5.383646985928467e-05,4.262312374354968e-06,0.07917146843943533
memo,30,0.00010699899939936586,0.000497728999107494,0.0001118521594434726,1.807673443358981e-05,0.16161274421103472
memo,28,9.369500003231224e-05,0.001622900001166272,0.0001059007008156358,4.2615399877061853e-05,0.40240904497177665
memo,26,8.162199992511887e-05,0.00019056500059377868,8.439305238527779e-05,9.378915683232054e-06,0.11113374167833973
memo,16,3.11780004267348e-05,9.023799975693692e-05,4.001816967913826e-05,1.194125300749094e-05,0.29839578129721395
memo,20,4.733900095743593e-05,0.0014639829987572739,6.578401916727664e-05,3.6696461078896e-05,0.5578324575393251
memo,19,4.298999920138158e-05,9.713100007502362e-05,4.4223691472927805e-05,4.1038633505163725e-06,0.09279784689680674
memo,19,4.278000051272102e-05,0.00010782100071082823,4.650542779409602e-05,9.95293825491938e-06,0.21401670142647156
memo,17,3.452399869274814e-05,6.324800051515922e-05,3.51711079658098e-05,1.7698652394817652e-06,0.050321566246996526
memo,30,0.00010739000026660506,0.00019467299898678903,0.00010941697804641869,5.337681667670978e-06,0.04878293810496702
memo,15,2.6309000531909987e-05,4.959299985785037e-05,2.692540111307436e-05,1.6890522789004476e-06,0.06273081213561875
memo,13,1.984699883905705e-05,4.352100040705409e-05,2.0265668091342326e-05,1.4117546458944258e-06,0.06966237873487822
memo,25,7.36579986551078e-05,0.0001776409990270622,7.608901635820445e-05,8.22265227205703e-06,0.10806621856362593
memo,19,4.276899926480837e-05,7.175400060077664e-05,4.3588462819879965e-05,2.1193933816869386e-06,0.048622806233036484
memo,10,1.143100053013768e-05,2.7120000595459715e-05,1.1703761564548364e-05,1.036836732779103e-06,0.08859004236037797
memo,11,1.4156999895931222e-05,4.649699985748157e-05,1.4827352526835027e-05,2.222817703527704e-06,0.1499133240074232
memo,23,6.343899985949975e-05,0.00012539400086097885,6.492618653174138e-05,4.687145771717687e-06,0.07219191549816677
memo,13,1.9937000615755096e-05,3.71490004908992e-05,2.0370997671115358e-05,1.515179812492985e-06,0.07437926393960584
dp,15,1.5819001419004053e-05,5.6504999520257115e-05,1.7552886828316746e-05,3.950592090399317e-06,0.2250679406208058
dp,11,9.246999979950488e-06,3.841199941234663e-05,1.1672449293019e-05,3.5805488732810807e-06,0.3067521463059615
dp,28,5.240700011199806e-05,7.879700024204794e-05,5.3877495567394276e-05,2.1086501500970493e-06,0.039137865037905874
dp,26,4.563500078802463e-05,9.210099960910156e-05,4.764380692832666e-05,2.8080584082647107e-06,0.05893858172351835
dp,17,1.991700082726311e-05,3.883300087181851e-05,2.0700323529874683e-05,1.2473278118963215e-06,0.06025644044143462
dp,29,5.5433998568332754e-05,0.00011297099990770221,5.840694810332497e-05,4.239566715887673e-06,0.07258668452232184
dp,19,2.4835999283823185e-05,4.473400076676626e-05,2.5591746587548724e-05,1.5600499370283647e-06,0.060959103814640904
dp,10,8.214999979827553e-06,4.816999899048824e-05,8.472061700223218e-06,1.1810974612714266e-06,0.13941086633496869
dp,25,4.1928000428015366e-05,9.424599920748733e-05,4.500677744074409e-05,6.669143574358788e-06,0.14818087305049513
dp,30,5.918999886489473e-05,0.00014224500046111643,7.164502621269492e-05,1.957083990615724e-05,0.2731639716071378
dp,28,5.1324999731150456e-05,9.653999950387515e-05,5.396926179867985e-05,3.1539989685186445e-06,0.058440654242852635
dp,11,9.166999006993137e-06,2.7521000447450206e-05,9.651151467066521e-06,1.0968532344106344e-06,0.1136499865486024
dp,18,2.180099909310229e-05,5.245800093689468e-05,2.3001203857319655e-05,2.384716362529889e-06,0.10367789344082538
dp,20,2.6789999537868425e-05,7.824600106687285e-05,3.565066058010625e-05,1.063057804735152e-05,0.2981874073122669
dp,18,2.199200025643222e-05,6.880799992359243e-05,2.288640111169339e-05,1.7316075798139162e-06,0.07566098188016039
dp,14,1.4097000530455261e-05,3.4284001230844297e-05,1.4619991104085598e-05,1.127752647967745e-06,0.07713771095610251
dp,13,1.2724000043817796e-05,3.7230000089039095e-05,1.365130530762699e-05,1.1391551202090772e-06,0.08344660781798138
dp,16,1.7913998817675747e-05,3.642800038505811e-05,1.8525295470195585e-05,1.4123600730825405e-06,0.07623954367447555
dp,20,2.7139998564962298e-05,0.0007735940016573295,5.027209396335606e-05,2.723335736605034e-05,0.5417191769632883
dp,25,4.088600144314114e-05,0.0035121759992762236,7.986427208201028e-05,0.00012701863911728474,1.590431313101471
dp,29,5.4803000239189714e-05,0.00011610699948505498,5.8164250110565316e-05,5.693309295787889e-06,0.09788330950653347
dp,18,2.185099947382696e-05,7.879700024204794e-05,2.4457304801724363e-05,5.209689638315541e-06,0.21301160044209907
dp,30,5.9111000155098736e-05,0.00022279799850366544,6.501685648558112e-05,1.288641616623999e-05,0.19820115678920633
dp,27,4.794000051333569e-05,0.0004222980005579302,5.970837026247785e-05,1.8361455968088637e-05,0.30751896069800133
dp,13,1.2433001757017337e-05,3.0927998523111455e-05,1.2804386164608154e-05,9.774392572146593e-07,0.0763362838834353
dp,15,1.5239000276778825e-05,0.00018653799997991882,1.848334923014088e-05,6.216910617382522e-06,0.3363519533161543
dp,27,4.798000009031966e-05,0.00020816800133616198,5.2363676952240385e-05,9.337132360210466e-06,0.17831315338543993
dp,20,2.6980000257026404e-05,5.246699947747402e-05,2.7811905549098796e-05,1.84442779966823e-06,0.06631792260376046
dp,25,4.115599949727766e-05,7.84759995440254e-05,4.327314257234775e-05,2.9670175600227978e-06,0.06856487381433607
dp,20,2.6900001103058457e-05,5.549300112761557e-05,2.84980097863488e-05,2.4834796895618356e-06,0.08714572379547288
dp,20,2.6809999326360412e-05,5.5853999583632685e-05,2.7882263656141937e-05,2.3356065849026253e-06,0.08376674913150874
dp,27,4.820100002689287e-05,7.725399882474449e-05,5.0289165042845546e-05,2.769963569990786e-06,0.05508072300724862
dp,26,4.488400008995086e-05,7.091299994499423e-05,4.756406122361717e-05,2.3134870887078812e-06,0.04863939346624077
dp,15,1.6309999409713782e-05,3.608699989854358e-05,1.6944378683150974e-05,1.3187848763830395e-06,0.07783022918948353
dp,26,4.500400063989218e-05,8.079100007307716e-05,4.655268443807678e-05,2.6705477602716457e-06,0.057366138870550885
dp,18,2.1851001292816363e-05,8.564999916416127e-05,3.400505515198984e-05,8.892545445338207e-06,0.26150657323129944
dp,16,1.7643000319367275e-05,3.5746999856201e-05,1.8443497417345204e-05,1.262035775832879e-06,0.06842713978130831
dp,17,1.9727998733287677e-05,5.001399949833285e-05,2.078731603479317e-05,1.9541879241962297e-06,0.09400866956202379
dp,26,4.480399911699351e-05,0.00010357400060456712,4.687351189670507e-05,5.197287949278684e-06,0.11087899623847093
dp,29,5.4743000873713754e-05,0.00020480199964367785,5.937737911339203e-05,9.967864217095764e-06,0.1678730918395757
dp,26,4.477299989957828e-05,7.670299964956939e-05,4.627891397764932e-05,2.3027866231304935e-06,0.04975887343083803
dp,29,5.493200114869978e-05,0.001543612001114525,6.846332068790663e-05,5.2194713339661004e-05,0.7623748426926753
dp,28,5.162699926586356e-05,8.533999971405137e-05,5.329342729667355e-05,2.2423285135738814e-06,0.042075141857387026
dp,12,1.115099985327106e-05,2.174099972762633e-05,1.143913741569168e-05,9.106894364596995e-07,0.07961172275196711
dp,12,1.109000004362315e-05,2.7412001145421527e-05,1.1412075725265138e-05,9.73753368060667e-07,0.08532657787267213
dp,15,1.6059999325079843e-05,4.257000000507105e-05,1.680054369395296e-05,1.4056260475499568e-06,0.0836655094713325
dp,18,2.1952000679448247e-05,4.952199924446177e-05,2.320862457453152e-05,2.2954969487560657e-06,0.09890706540512005
dp,11,9.307999789598398e-06,1.978799991775304e-05,9.623028536212563e-06,7.949448928794301e-07,0.08260859768709622
dp,21,2.9534998247982003e-05,5.7807999837677926e-05,3.0751627874230836e-05,2.0214388247554243e-06,0.06573436804785687
dp,12,1.0869998732232489e-05,4.7878998884698376e-05,1.1270722301077431e-05,1.3711419215699175e-06,0.12165519519887756
dp,15,1.6040999980759807e-05,2.8342999939923175e-05,1.673014773424206e-05,1.2420553996302205e-06,0.0742405518086413
dp,18,2.1719999494962394e-05,0.00013885900079912972,3.6726088822128804e-05,8.049639492959333e-06,0.2191804178208362
dp,10,7.874999937484972e-06,2.168100036215037e-05,8.252622242259361e-06,8.484266701293688e-07,0.10280691945219715
dp,12,1.0599998859106563e-05,2.6079000235768035e-05,1.1341513770653073e-05,1.5745603338712362e-06,0.1388315850698446
dp,12,1.0750000001280569e-05,2.549800046836026e-05,1.114549319237889e-05,1.0024410298589378e-06,0.08994137922441969
dp,20,2.6739999157143757e-05,6.946899884496816e-05,2.826615285818248e-05,3.4001292813408563e-06,0.12028977903006662
dp,16,1.7302001651842147e-05,7.37570007913746e-05,2.0350230963015298e-05,5.3422935141922465e-06,0.26251758635572153
dp,17,1.9707000319613144e-05,4.6877999920980074e-05,2.03951089326664e-05,1.5312009636793397e-06,0.07507687106426035
dp,28,5.285800034471322e-05,0.00010509599997021724,5.440871900016726e-05,3.073782981014922e-06,0.056494308954516514
dp,25,4.1306999264634214e-05,7.253500007209368e-05,4.347527628503161e-05,2.6006840845259857e-06,0.05981984030361165
dp,29,5.4602000091108494e-05,0.00013951799883216154,5.753440809232157e-05,3.4363301890164716e-06,0.0597265237091242
dp,19,2.5317998733953573e-05,5.423099901236128e-05,2.604385551428957e-05,1.60872262614149e-06,0.06176975698774042
dp,25,4.057600017404184e-05,0.00010566899982222822,4.4649144013926834e-05,7.78510370180171e-06,0.1743617682653312
dp,27,4.798000009031966e-05,0.00010302199916623067,4.9952200567266793e-05,4.862639943060527e-06,0.09734586039933081
dp,12,1.0730000212788582e-05,3.429400021559559e-05,1.1137255243637568e-05,1.179446861224972e-06,0.10590103534699541
dp,26,4.4622998757404275e-05,0.0001143040008173557,5.728022863164359e-05,1.6249250364083435e-05,0.28367991455793146
dp,13,1.2052998499711975e-05,4.061499930685386e-05,1.2778368370005064e-05,1.629977756477669e-06,0.12755758084919125
dp,28,5.1316001190571114e-05,0.00010945499889203347,5.436748855157668e-05,5.215797676347433e-06,0.09593596863315425
dp,17,1.9376999262021855e-05,6.272799873840995e-05,2.2381028078876397e-05,5.668928602196785e-06,0.25329169787098466
dp,17,1.961599991773255e-05,3.8641999708488584e-05,2.0336970536216196e-05,1.4259812123254822e-06,0.07011768098823207
dp,18,2.1750000087195076e-05,4.9062000471167266e-05,2.289480597801166e-05,1.6492753696916246e-06,0.07203709746549504
dp,23,3.491600000415929e-05,6.567199852725025e-05,3.6893608229453714e-05,2.2189006075691988e-06,0.06014322572541868
dp,14,1.4165998436510563e-05,3.2701000236556865e-05,1.4703030826825633e-05,1.3455823140229708e-06,0.09151734291190902
dp,13,1.2754000636050478e-05,4.0595999962533824e-05,1.3189958380854176e-05,1.141035528973508e-06,0.08650789456847513
dp,22,3.207000008842442e-05,8.97980007721344e-05,3.370056430421802e-05,3.7168430071941094e-06,0.11029023056236786
dp,27,4.8911000703810714e-05,8.150199937517755e-05,5.010836510799571e-05,2.2852082066398822e-06,0.04560532361642019
dp,23,3.668899989861529e-05,6.76059989928035e-05,3.830905843523486e-05,2.0506561438198702e-06,0.05352927551813108
dp,12,1.0650001058820635e-05,2.6278999939677306e-05,1.1314727893105067e-05,1.1088837875093466e-06,0.09800357533874718
dp,13,1.2242999218869954e-05,8.26640007289825e-05,1.3909611507608891e-05,3.2749451042672634e-06,0.23544475720804925
dp,12,1.0809999366756529e-05,2.1559999368037097e-05,1.125395884424564e-05,9.060555536395682e-07,0.08050994020676122
dp,19,2.42750011238968e-05,7.764499969198368e-05,3.0658558697178816e-05,9.246793176281714e-06,0.3016056060434634
dp,23,3.48250014212681e-05,0.00015043100029288325,4.563976809307849e-05,1.3916754351061605e-05,0.30492605314469495
dp,21,2.9253998945932835e-05,0.00010635800026648212,3.3365886876586374e-05,7.741889537173272e-06,0.232030084073861
dp,30,5.898000017623417e-05,0.00014539199946739245,6.623712295366237e-05,1.353244120097932e-05,0.20430297388439164
dp,28,5.1746999815804884e-05,0.00015963800069584977,6.438410987206256e-05,1.7661337101545082e-05,0.2743120489922104
dp,26,4.5384998884401284e-05,0.00010059799933515023,4.732458342121904e-05,4.595778403859027e-06,0.0971118617770739
dp,16,1.7681999452179298e-05,5.278800017549656e-05,1.8837774651019325e-05,2.838084996123223e-06,0.15065924976279788
dp,20,2.720100019359961e-05,8.603999958722852e-05,2.852784759986448e-05,2.985867308435536e-06,0.10466500488630344
dp,19,2.4967001081677154e-05,5.964099909760989e-05,2.5733724184471538e-05,1.7865579177703656e-06,0.06942477136085982
dp,19,2.5739000193425454e-05,4.884100053459406e-05,2.6416666637162375e-05,1.4883879866520875e-06,0.056342762964584514
dp,17,2.014799974858761e-05,4.1307999708806165e-05,2.126287891480899e-05,1.4728111591724225e-06,0.06926678015114178
dp,30,5.984199924569111e-05,0.00013611399845103733,6.253393173689694e-05,6.527775616391938e-06,0.10438773694666556
dp,15,1.6109999705804512e-05,6.718500117131043e-05,1.6740042061197233e-05,1.544245603381416e-06,0.0922486095157979
dp,13,1.2513000910985284e-05,3.597700015234295e-05,1.2954541831590256e-05,1.2535009953345942e-06,0.09676150740259092
dp,25,4.206799894745927e-05,0.00012160699952801224,4.584715148316512e-05,9.042881484180246e-06,0.19723976717508293
dp,19,2.4115000996971503e-05,0.004047145001095487,5.1903892005869946e-05,0.00013333424817611413,2.568868017855675
dp,10,7.833999916329049e-06,3.469500006758608e-05,8.69971060857735e-06,2.0065854297620272e-06,0.23064967560917077
dp,11,9.116998626268469e-06,3.383300099812914e-05,9.70364892140821e-06,1.1531495691104033e-06,0.11883669519064344
dp,23,3.5076000131084584e-05,9.07400008145487e-05,4.496492989383301e-05,1.2682134340891777e-05,0.2820450153227337
dp,13,1.2332999176578596e-05,3.718900006788317e-05,1.3003298266775133e-05,1.2974716974084704e-06,0.09978019966854519
